customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0514,Female,0,No,Yes,64,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),66.79,4274.56,Yes
CUST0515,Male,1,Yes,No,62,Yes,Yes,No,Yes,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),23.33,1446.46,No
CUST0516,Female,0,Yes,No,50,No,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Electronic check,44.11,2205.5,No
CUST0517,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),35.46,1241.1,No
CUST0518,Female,1,No,No,65,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),108.64,7061.6,No
CUST0519,Female,0,Yes,No,14,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),47.5,665.0,No
CUST0520,Female,0,Yes,Yes,38,No,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,33.84,1285.92,No
CUST0521,Male,0,Yes,Yes,69,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,31.98,2206.62,No
CUST0522,Female,1,No,Yes,0,Yes,No,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),90.0,0.0,No
CUST0523,Male,1,No,Yes,22,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),20.61,453.42,No
CUST0524,Female,1,Yes,No,38,Yes,Yes,No,No,No,Yes,No,No,No,Two year,No,Electronic check,67.13,2550.94,No
CUST0525,Male,0,Yes,No,56,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),31.89,1785.84,No
CUST0526,Male,1,No,Yes,33,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),104.97,3464.01,Yes
CUST0527,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),115.85,4634.0,No
CUST0528,Female,0,No,No,72,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Electronic check,115.88,8343.36,Yes
CUST0529,Female,0,No,Yes,12,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),64.2,770.4,No
CUST0530,Male,0,No,Yes,69,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),84.45,5827.05,Yes
CUST0531,Female,0,No,No,5,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,79.97,399.85,Yes
CUST0532,Male,0,No,No,51,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),55.0,2805.0,No
CUST0533,Male,0,No,Yes,2,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,64.41,128.82,No
CUST0534,Male,0,No,Yes,62,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,26.43,1638.66,No
CUST0535,Female,0,Yes,Yes,48,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,99.57,4779.36,No
CUST0536,Female,0,Yes,No,46,No,No phone service,DSL,No,No,No,No,No internet service,Yes,One year,No,Electronic check,44.08,2027.68,No
CUST0537,Male,0,Yes,Yes,54,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,66.05,3566.7,No
CUST0538,Male,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),68.06,4287.78,No
CUST0539,Female,0,Yes,No,64,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No internet service,Two year,No,Mailed check,76.07,4868.48,No
CUST0540,Male,0,No,No,66,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Mailed check,101.79,6718.14,No
CUST0541,Female,0,No,No,14,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,89.19,1248.66,No
CUST0542,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Two year,No,Electronic check,86.31,2675.61,Yes
CUST0543,Female,0,No,No,67,Yes,Yes,No,No,No internet service,No,No internet service,No internet service,No,Two year,No,Mailed check,72.67,4868.89,No
CUST0544,Male,1,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,29.6,503.2,Yes
CUST0545,Female,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),60.2,2528.4,No
CUST0546,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.73,3934.82,No
CUST0547,Female,0,No,No,57,No,No,No,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),119.55,6814.35,No
CUST0548,Female,1,Yes,No,32,No,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,93.05,2977.6,No
CUST0549,Male,0,No,No,13,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,42.75,555.75,No
CUST0550,Male,1,Yes,No,33,Yes,No,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,30.19,996.27,No
CUST0551,Female,0,Yes,Yes,60,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,61.48,3688.8,No
CUST0552,Male,1,Yes,Yes,3,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),105.66,316.98,No
CUST0553,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),92.19,5347.02,No
CUST0554,Male,1,No,Yes,28,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,108.39,3034.92,No
CUST0555,Female,0,No,No,5,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,81.58,407.9,No
CUST0556,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Mailed check,33.03,1585.44,Yes
CUST0557,Female,0,Yes,No,39,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),31.48,1227.72,No
CUST0558,Female,0,No,No,64,No,No,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,24.8,1587.2,No
CUST0559,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),76.71,5216.28,No
CUST0560,Female,1,No,Yes,26,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),44.29,1151.54,No
CUST0561,Male,1,No,No,5,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Mailed check,93.44,467.2,No
CUST0562,Male,0,No,Yes,12,Yes,Yes,No,Yes,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),88.62,1063.44,No
CUST0563,Male,0,No,Yes,63,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,51.81,3264.03,No
CUST0564,Female,0,Yes,No,61,No,Yes,No,No internet service,No,No,No,No internet service,No,One year,No,Mailed check,37.68,2298.48,No
CUST0565,Female,0,No,No,18,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),30.24,544.32,Yes
CUST0566,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),93.73,3936.66,No
CUST0567,Female,0,Yes,Yes,19,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,65.04,1235.76,No
CUST0568,Male,0,No,No,67,Yes,No phone service,No,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,52.35,3507.45,Yes
CUST0569,Male,0,No,Yes,43,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Credit card (automatic),105.67,4543.81,Yes
CUST0570,Female,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,79.36,1745.92,No
CUST0571,Male,0,No,No,1,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Electronic check,71.8,71.8,No
CUST0572,Male,0,No,Yes,21,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),94.34,1981.14,No
CUST0573,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Two year,No,Credit card (automatic),101.56,5687.36,No
CUST0574,Male,1,Yes,Yes,71,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,88.61,6291.31,No
CUST0575,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,64.0,384.0,Yes
CUST0576,Male,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,57.93,3186.15,No
CUST0577,Female,0,Yes,Yes,66,Yes,No,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),97.17,6413.22,No
CUST0578,Female,0,No,No,15,Yes,No phone service,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),71.79,1076.85,No
CUST0579,Female,1,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,90.44,4522.0,Yes
CUST0580,Female,0,Yes,Yes,71,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.04,7741.84,No
CUST0581,Male,0,Yes,No,11,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),111.59,1227.49,No
CUST0582,Female,0,No,Yes,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Electronic check,47.77,2484.04,No
CUST0583,Female,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,Two year,No,Electronic check,38.79,155.16,No
CUST0584,Female,1,Yes,No,26,Yes,No,No,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),46.13,1199.38,No
CUST0585,Male,0,Yes,Yes,11,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),95.14,1046.54,Yes
CUST0586,Female,0,Yes,Yes,16,No,Yes,DSL,No,No,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),57.01,912.16,Yes
CUST0587,Male,0,No,Yes,5,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),37.34,186.7,No
CUST0588,Female,1,Yes,No,4,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),29.84,119.36,No
CUST0589,Male,0,No,Yes,56,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,52.73,2952.88,No
CUST0590,Male,1,Yes,No,27,No,Yes,No,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),33.61,907.47,Yes
CUST0591,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),35.64,2423.52,No
CUST0592,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),88.39,5126.62,Yes
CUST0593,Female,0,Yes,No,32,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),21.97,703.04,Yes
CUST0594,Female,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,31.76,1937.36,No
CUST0595,Female,0,Yes,No,49,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),104.44,5117.56,No
CUST0596,Male,0,No,No,18,Yes,No,No,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),104.49,1880.82,Yes
CUST0597,Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No,Two year,No,Electronic check,52.92,3598.56,Yes
CUST0598,Female,0,No,No,65,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,28.8,1872.0,No
CUST0599,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,No,Electronic check,90.5,4163.0,No
CUST0600,Male,0,Yes,Yes,38,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),56.01,2128.38,No
CUST0601,Female,1,No,Yes,67,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Electronic check,24.55,1644.85,No
CUST0602,Female,1,Yes,Yes,32,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Credit card (automatic),35.78,1144.96,No
CUST0603,Female,1,No,No,12,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),33.72,404.64,Yes
CUST0604,Male,1,No,No,53,No,No,No,No internet service,No internet service,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),78.91,4182.23,Yes
CUST0605,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.81,658.86,No
CUST0606,Male,0,No,Yes,13,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,99.31,1291.03,Yes
CUST0607,Female,0,No,No,18,Yes,No,No,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),74.65,1343.7,No
CUST0608,Female,0,Yes,No,53,Yes,No,No,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),62.22,3297.66,No
CUST0609,Female,0,No,Yes,19,No,No,No,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),81.87,1555.53,No
CUST0610,Male,0,Yes,Yes,28,Yes,Yes,No,No internet service,Yes,Yes,No,No,No,Two year,No,Mailed check,64.38,1802.64,No
CUST0611,Female,0,Yes,No,23,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),44.61,1026.03,No
CUST0612,Female,0,Yes,Yes,62,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,87.92,5451.04,Yes
CUST0613,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,107.32,6009.92,No
CUST0614,Female,0,No,Yes,7,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,57.29,401.03,Yes
CUST0615,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),104.15,6353.15,No
CUST0616,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,63.11,1767.08,No
CUST0617,Female,1,No,Yes,16,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,60.13,962.08,Yes
CUST0618,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),22.83,1483.95,No
CUST0619,Male,0,Yes,Yes,5,No,Yes,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),89.53,447.65,Yes
CUST0620,Female,1,No,Yes,57,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),100.75,5742.75,No
CUST0621,Female,1,No,Yes,68,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),86.36,5872.48,No
CUST0622,Male,1,No,Yes,27,Yes,No,No,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Mailed check,35.14,948.78,Yes
CUST0623,Female,0,No,Yes,61,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),30.33,1850.13,Yes
CUST0624,Male,0,No,Yes,40,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Two year,Yes,Electronic check,77.29,3091.6,No
CUST0625,Female,0,No,No,68,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),60.15,4090.2,No
CUST0626,Male,0,No,Yes,40,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,Yes,One year,No,Bank transfer (automatic),62.91,2516.4,Yes
CUST0627,Female,0,Yes,No,48,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),116.78,5605.44,No
CUST0628,Male,0,No,Yes,48,Yes,Yes,No,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),92.39,4434.72,No
CUST0629,Male,0,No,Yes,70,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,61.18,4282.6,Yes
CUST0630,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,21.91,43.82,No
CUST0631,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,23.41,210.69,No
CUST0632,Male,0,Yes,No,34,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,88.48,3008.32,No
CUST0633,Male,0,No,Yes,1,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),103.77,103.77,No
CUST0634,Female,0,No,Yes,23,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,90.77,2087.71,Yes
CUST0635,Female,0,No,No,37,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.59,2241.83,No
CUST0636,Male,1,Yes,No,21,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),23.11,485.31,No
CUST0637,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,116.74,2918.5,Yes
CUST0638,Female,0,No,No,42,Yes,No phone service,No,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),118.63,4982.46,Yes
CUST0639,Female,0,Yes,No,54,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,74.94,4046.76,No
CUST0640,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,No,Electronic check,27.07,1028.66,No
CUST0641,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),74.1,2074.8,No
CUST0642,Female,0,Yes,Yes,19,Yes,Yes,No,No,No,No internet service,No,No internet service,No,Two year,No,Mailed check,109.23,2075.37,No
CUST0643,Male,0,No,Yes,40,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),88.0,3520.0,No
CUST0644,Female,0,No,No,53,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),92.0,4876.0,No
CUST0645,Male,1,No,Yes,19,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.5,541.5,Yes
CUST0646,Male,0,No,No,18,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),30.65,551.7,Yes
CUST0647,Male,0,Yes,Yes,65,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,32.73,2127.45,No
CUST0648,Female,1,Yes,Yes,29,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),110.44,3202.76,No
CUST0649,Male,1,Yes,No,52,Yes,No,No,No internet service,No,No,No,No,Yes,One year,No,Mailed check,72.58,3774.16,No
CUST0650,Male,0,No,Yes,33,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,99.16,3272.28,No
CUST0651,Female,0,Yes,No,21,Yes,Yes,No,No,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),31.53,662.13,No
CUST0652,Male,0,No,No,66,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),112.76,7442.16,Yes
CUST0653,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Credit card (automatic),102.11,510.55,No
CUST0654,Female,0,No,No,26,Yes,No,No,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),42.48,1104.48,No
CUST0655,Male,0,No,Yes,9,Yes,No phone service,No,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),107.42,966.78,Yes
CUST0656,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No,No internet service,No,Yes,No,Two year,No,Credit card (automatic),46.34,3336.48,No
CUST0657,Male,1,No,No,47,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,40.53,1904.91,No
CUST0658,Female,1,No,Yes,69,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,46.42,3202.98,No
CUST0659,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,111.0,6438.0,No
CUST0660,Female,0,No,Yes,58,Yes,No phone service,No,No internet service,No,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),111.56,6470.48,Yes
CUST0661,Male,0,No,Yes,1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,52.9,52.9,No
CUST0662,Male,0,No,Yes,28,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,90.54,2535.12,No
CUST0663,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,87.57,5867.19,No
CUST0664,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Mailed check,100.66,6442.24,No
CUST0665,Male,0,No,No,25,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),49.65,1241.25,No
CUST0666,Female,0,Yes,No,9,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),71.01,639.09,Yes
CUST0667,Female,0,No,No,52,No,No phone service,No,No internet service,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),86.77,4512.04,No
CUST0668,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,One year,Yes,Credit card (automatic),22.63,1312.54,Yes
CUST0669,Male,0,No,No,21,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.67,1211.07,No
CUST0670,Male,0,No,No,50,No,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),89.59,4479.5,Yes
CUST0671,Female,1,No,Yes,47,Yes,No,No,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.26,2127.22,No
CUST0672,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),115.77,2315.4,No
CUST0673,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Mailed check,23.02,483.42,No
CUST0674,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),115.81,3358.49,No
CUST0675,Male,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),41.68,1000.32,No
CUST0676,Female,0,No,Yes,27,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Two year,No,Electronic check,24.88,671.76,No
CUST0677,Female,0,No,Yes,64,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),49.25,3152.0,No
CUST0678,Female,0,Yes,No,44,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,98.63,4339.72,No
CUST0679,Female,0,Yes,No,67,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,95.24,6381.08,No
CUST0680,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),40.88,245.28,No
CUST0681,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.68,1904.64,No
CUST0682,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,84.26,674.08,No
CUST0683,Female,1,No,No,35,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),65.81,2303.35,No
CUST0684,Male,0,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No,Yes,No,One year,No,Credit card (automatic),99.23,0.0,No
CUST0685,Female,1,No,Yes,9,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,22.41,201.69,Yes
CUST0686,Female,0,Yes,Yes,35,Yes,No,No,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,81.04,2836.4,No
CUST0687,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,93.07,6701.04,Yes
